code|name|class_div|active
2871|BOROHIDRURO DE ALUMINIO, BOROHIDRURO DE ALUMINIO EN DISPOSITIVOS |4.2|true
2872|DIBROMOCLOROPROPANOS|6.1|true
2873|DIBUTILAMINOETANOL|6.1|true
2874|ALCOHOL FURFURILICO|6.1|true
2875|HEXACLOROFENO|6.1|true
2876|RESORCINOL|6.1|true
2878|TITANIO, ESPONJA DE, EN GRANULOS o EN POLVO|4.1|true
2879|OXICLORURO DE SELENIO|8|true
2880|HIPOCLORITO DE  CALCIO HIDRATADO o HIPOCLORITO DE CALCIO HIDRATADO EN MEZCLA, con un mínimo de 5,5% y un máximo de 16% de agua|5.1|true
2881|CATALIZADOR DE METAL SECO|4.2|true
2900|SUBSTANCIA INFECCIOSA únicamente PARA LOS ANIMALES|6.2|true
2901|CLORURO DE BROMO|2.3|true
2902|PLAGUICIDA LIQUIDO, TOXICO, N.E.P.|6.1|true
2903|PLAGUICIDA LIQUIDO, TOXICO, INFLAMABLE, N.E.P., de punto de inflamación no inferior a 23°C|6.1|true
2904|CLOROFENOLATOS LIQUIDOS o FENOLATOS LIQUIDOS|8|true
2905|CLOROFENOLATOS SOLIDOS o FENOLATOS SOLIDOS|8|true
2907|MEZCLAS DE DINITRATO DE ISOSORBIDA con un mínimo de 60% de lactosa, manosa, almidón o fosfato ácido de calcio|4.1|true
2908|MATERIALES RADIACTIVOS, BULTOS EXCEPTUADOS-EMBALAJES/ENVASES VACIOS|7|true
2909|MATERIALES RADIACTIVOS, BULTOS EXCEPTUADOS-ARTICULOS MANUFACTURADOS DE URANIO NATURAL o URANIO EMPOBRECIDO  o TORIO NATURAL|7|true
2910|MATERIALES RADIACTIVOS, BULTOS EXCEPTUADOS-CANTIDADES PEQUEÑAS DE MATERIALES|7|true
2911|MATERIALES RADIACTIVOS, BULTOS EXCEPTUADOS-INSTRUMENTOS o ARTICULOS|7|true
2912|MATERIALES RADIACTIVOS BAJA ACTIVIDAD ESPECIFICA (BAE-I) no fisionables o fisionables exceptuados|7|true
2913|MATERIALES RADIACTIVOS, OBJETOS CONTAMINADOS EN LA SUPERFICIE (OCS-I u OCS-II), no fisionables o fisionables exceptuados|7|true
 2915| MATERIALES RADIACTIVOS, BULTOS DE TIPO A, no en forma especial, no fisionables o fisionables exceptuados| 7|true
2916|MATERIALES RADIACTIVOS, BULTOS DE TIPO B(U), no fisionables o fisionables exceptuados|7|true
2917|MATERIALES RADIACTIVOS, BULTOS DE TIPO B(M), no fisionables o fisionables exceptuados|7|true
2919|MATERIALES RADIACTIVOS TRANSPORTADOS CON DISPOSICIONES ESPECIALES, no fisionables o fisionables exceptuados|7|true
2920|LIQUIDO CORROSIVO INFLAMABLE, N.E.P.|8|true
2921|SOLIDO CORROSIVO INFLAMABLE N.E.P.|8|true
2922|LIQUIDO CORROSIVO, TOXICO, N.E.P.|8|true
2923|SOLIDO CORROSIVO, TOXICO, N.E.P.|8|true
2924|LIQUIDO INFLAMABLE, CORROSIVO, N.E.P.|3|true
2925|SOLIDO INFLAMABLE, CORROSIVO, ORGANICO, N.E.P.|4.1|true
2926|SOLIDO INFLAMABLE, TOXICO, ORGANICO, N.E.P.|4.1|true
2927|LIQUIDO TOXICO, CORROSIVO, ORGANICO, N.E.P.|6.1|true
2928|SOLIDO TOXICO, CORROSIVO, ORGANICO, N.E.P.|6.1|true
2929|LIQUIDO TOXICO, INFLAMABLE, ORGANICO, N.E.P.|6.1|true
2930|SOLIDO TOXICO, INFLAMABLE, ORGANICO, N.E.P.|6.1|true
2931|SULFATO DE VANADILO|6.1|true
2933|2-CLOROPROPIONATO DE METILO|3|true
2934|2-CLOROPROPIONATO DE ISOPROPILO|3|true
2935|2-CLOROPROPIONATO DE ETILO|3|true
2936|ACIDO TIOLACTICO|6.1|true
2937|ALCOHOL alfa-METILBENCILICO|6.1|true
2940|9-FOSFABICICLONONANOS (FOSFINAS DE CICLOOCTADIENO)|4.2|true
2941|FLUORANILINAS|6.1|true
2942|2-TRIFLUOROMETILANILINA|6.1|true
2943|TETRAHIDROFURFURILAMINA|3|true
2945|N-METILBUTILAMINA|3|true
2946|2-AMINO-5-DIETILAMINOPENTANO|6.1|true
2947|CLOROACETATO DE ISOPROPILO|3|true
2948|3-TRIFLUOROMETILANILINA|6.1|true
2949|HIDROSULFURO DE SODIO (SULFHIDRATO SODICO) con un mínimo de 25% de agua de cristalización|8|true
2950|GRANULOS DE MAGNESIO RECUBIERTOS en partículas de un mínimo de 149 micrones|4.3|true
2956|5-terc-BUTIL-2,4,6-TRINITRO-m-XILENO (ALMIZCLE XILENO)|4.1|true
2965|DIMETILETEARATO DE TRIFLUORURO DE BORO|4.3|true
2966|TIOGLICOL|6.1|true
2967|ACIDO SULFAMICO|8|true
2968|MANEB ESTABILIZADO o PREPARADOS DE MANEB ESTABILIZADOS contra el calentamiento espontáneo|4.3|true
2969|SEMILLAS DE RICINO o HARINA DE RICINO o TORTA DE RICINO o RICINO EN COPOS|9|true
2977|MATERIALES  RADIACTIVOS, HEXAFLUORURO DE URANIO, FISIONABLE|7|true
2978|MATERIALES  RADIACTIVOS, HEXAFLUORURO DE URANIO, no fisioble o fisioble exceptuado|7|true
2983|OXIDO DE ETILENO Y OXIDO DE PROPILENO EN MEZCLA con un máximo de 30% de óxido de etileno|3|true
2984|PEROXIDO DE HIDROGENO EN SOLUCION ACUOSA con un mínimo de 8% pero menos de 20% de peróxido de hidrógeno (estabilizada según sea necesario)|5.1|true
2985|CLOROSILANOS, INFLAMABLES, CORROSIVOS, N.E.P.|3|true
2986|CLOROSILANOS, CORROSIVOS, INFLAMABLES, N.E.P.|8|true
2987|CLOROSILANOS, CORROSIVOS, N.E.P.|8|true
2988|CLOROSILANOS QUE REACCIONAN CON EL AGUA, INFLAMABLES, CORROSIVOS, N.E.P.|4.3|true
2989|FOSFITO DIBASICO DE PLOMO|4.1|true
2990|APARATOS DE SALVAMENTO AUTOINFLABLES|9|true
2991|PLAGUICIDA A BASE DE CARBAMATO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C|6.1|true
2992|PLAGUICIDA A BASE DE CARBAMATOS, LIQUIDO, TOXICO|6.1|true
2993|PLAGUICIDA ARSENICAL, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C|6.1|true
2994|PLAGUICIDA ARSENICAL, LIQUIDO, TOXICO|6.1|true
2995|PLAGUICIDA ORGANOCLORADO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C|6.1|true
2996|PLAGUICIDA ORGANOCLORADO, LIQUIDO, TOXICO|6.1|true
2997|PLAGUICIDA A BASE DE TRIAZINA, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C|6.1|true
2998|PLAGUICIDA A BASE DE TRIAZINA, LIQUIDO, TOXICO|6.1|true
3005|PLAGUICIDA A BASE DE TIOCARBAMATO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C|6.1|true
3006|PLAGUICIDA A BASE DE TIOCARBAMATO, LIQUIDO, TOXICO|6.1|true
3009|PLAGUICIDA A BASE DE COBRE, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C|6.1|true
3010|PLAGUICIDA A BASE DE COBRE, LIQUIDO, TOXICO|6.1|true
3011|PLAGUICIDA A BASE DE MERCURIO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C|6.1|true
3012|PLAGUICIDA A BASE DE MERCURIO, LIQUIDO, TOXICO|6.1|true
3013|PLAGUICIDA A BASE DE NITROFENOLES SUSTITUIDOS, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C|6.1|true
3014|PLAGUICIDA A BASE DE NITROFENOLES SUSTITUIDOS, LIQUIDO, TOXICO|6.1|true
3015|PLAGUICIDA A BASE DE DIPIRIDILO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C|6.1|true
3016|PLAGUICIDA A BASE DE DIPIRIDILO, LIQUIDO, TOXICO|6.1|true
3017|PLAGUICIDA A BASE DE ORGANOFOSFORO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C|6.1|true
3018|PLAGUICIDA A BASE DE ORGANOFOSFORO, LIQUIDO, TOXICO|6.1|true
3019|PLAGUICIDA A BASE DE ORGANOESTAÑO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C|6.1|true
3020|PLAGUICIDA A BASE DE ORGANOESTAÑO, LIQUIDO, TOXICO|6.1|true
3021|PLAGUICIDA LIQUIDO, INFLAMABLE, TOXICO, N.E.P., de punto de inflamación inferior a 23°C|3|true
3022|OXIDO DE 1,2-BUTILENO ESTABILIZADO|3|true
3023|2-METIL-2-HEPTANOTIOL|6.1|true
3024|PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación inferior a 23°C|3|true
3025|PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C|6.1|true
3026|PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA, LIQUIDO, TOXICO|6.1|true
3027|PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA, SOLIDO, TOXICO|6.1|true
3028|ACUMULADORES ELECTRICOS SECOS QUE CONTIENEN HIDROXIDO DE POTASIO SOLIDO|8|true
3048|PLAGUICIDA A BASE DE FOSFURO DE ALUMINIO|6.1|true
3054|CICLOHEXILMERCAPTANO|3|true
3055|2-(2-AMINOETOXI)ETANOL|8|true
3056|n-HEPTALDEHIDO|3|true
3057|CLORURO DE TRIFLUORACETILO|2.3|true
3064|NITROGLICERINA EN SOLUCION ALCOHOLICA con más de 1% pero no más de 5% de nitroglicerina|3|true
3065|BEBIDAS ALCOHOLICAS, con más de 24%|3|true
3066|PINTURA (incluye pintura, laca, esmalte, colorante, goma laca, barniz, betún, encáustico, apresto líquido y base líquida para lacas) o PRODUCTOS PARA PINTURA (incluye compuestos disolventes o reductores de pintura)|8|true
3070|MEZCLA DE OXIDO DE ETILENO Y DICLORODIFLUOMETANO, con un máximo de 12,5% de óxido de etileno|2.2|true
3071|MERCAPTANOS LIQUIDOS, TOXICOS, INFLAMABLES, N.E.P., o MEZCLA DE MERCAPTANOS LIQUIDOS, TOXICOS, INFLAMABLES, N.E.P.|6.1|true
3072|APARATOS DE SALVAMENTO NO AUTOINFLABLES que contengan mercancías peligrosas como material accesorio|9|true
3073|VINILPIRIDINAS ESTABILIZADAS|6.1|true
3077|SUBSTANCIA SOLIDA POTENCIALMENTE PELIGROSA PARA EL MEDIO AMBIENTE, N.E.P.|9|true
3078|CERIO, torneaduras o polvo granulado|4.3|true
3079|METACRILONITRILO ESTABILIZADO|6.1|true
3080|ISOCIANATOS TOXICOS, INFLAMABLES, N.E.P., o ISOCIANATOS EN SOLUCION, TOXICOS, INFLAMABLES, N.E.P.|6.1|true
3082|SUBSTANCIA LIQUIDA POTENCIALMENTE PELIGROSAS PARA EL MEDIO AMBIENTE, N.E.P.|9|true
3083|FLUORURO DE PERCLORILO|2.3|true
3084|SOLIDO CORROSIVO COMBURENTE, N.E.P.|8|true
3085|SOLIDO COMBURENTE, CORROSIVO, N.E.P.|5.1|true
3086|SOLIDO TOXICO, COMBURENTE, N.E.P.|6.1|true
3087|SOLIDO COMBURENTE, TOXICO, N.E.P.|5.1|true
3088|SOLIDO ORGANICO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.|4.2|true
3089|POLVOS METALICOS INFLAMABLES, N.E.P.|4.1|true
3090|BATERIAS DE METAL LITIO (Incluidas las baterías de aleación de litio)|9|true
3091|BATERIAS DE METAL LITIO INSTALADAS EN UN EQUIPO O BATERIAS DE  METAL LITIO EMBALADAS CON UN EQUIPO (Incluidas las baterías de aleación de litio)|9|true
3092|1-METOXI-2-PROPANOL|3|true
3093|LIQUIDO CORROSIVO COMBURENTE N.E.P.|8|true
3094|LIQUIDO CORROSIVO QUE REACCIONA CON EL AGUA, N.E.P.|8|true
3095|SOLIDO CORROSIVO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.|8|true
3096|SOLIDO CORROSIVO QUE REACCIONA CON EL AGUA N.E.P.|8|true
3097|SOLIDO INFLAMABLE, COMBURENTE, N.E.P.|4.1|true
3098|LIQUIDO COMBURENTE, CORROSIVO, N.E.P.|5.1|true
3099|LIQUIDO COMBURENTE, TOXICO, N.E.P.|5.1|true
3100|SOLIDO COMBURENTE QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.|5.1|true
3101|PEROXIDO ORGANICO LIQUIDO TIPO B|5.2|true
3102|PEROXIDO ORGANICO SOLIDO TIPO B|5.2|true
3103|PEROXIDO ORGANICO LIQUIDO TIPO C|5.2|true
3104|PEROXIDO ORGANICO SOLIDO TIPO C|5.2|true
3105|PEROXIDO ORGANICO LIQUIDO TIPO D|5.2|true
3106|PEROXIDO ORGANICO SOLIDO TIPO D|5.2|true
3107|PEROXIDO ORGANICO LIQUIDO TIPO E|5.2|true
3108|PEROXIDO ORGANICO SOLIDO TIPO E|5.2|true
3109|PEROXIDO ORGANICO LIQUIDO TIPO F|5.2|true
3110|PEROXIDO ORGANICO SOLIDO TIPO F|5.2|true
3111|PEROXIDO ORGANICO LIQUIDO TIPO B LIQUIDO, CON TEMPERATURA REGULADA|5.2|true
3112|PEROXIDO ORGANICO LIQUIDO TIPO B SOLIDO, CON TEMPERATURA REGULADA|5.2|true
3113|PEROXIDO ORGANICO LIQUIDO TIPO C, CON TEMPERATURA REGULADA|5.2|true
3114|PEROXIDO ORGANICO SOLIDO TIPO C, CON TEMPERATURA REGULADA|5.2|true
3115|PEROXIDO ORGANICO LIQUIDO TIPO D, CON TEMPERATURA REGULADA|5.2|true
3116|PEROXIDO ORGANICO SOLIDO TIPO D, CON TEMPERATURA REGULADA|5.2|true
3117|PEROXIDO ORGANICO LIQUIDO TIPO E, CON TEMPERATURA REGULADA|5.2|true
3118|PEROXIDO ORGANICO SOLIDO TIPO E, CON TEMPERATURA REGULADA|5.2|true
3119|PEROXIDO ORGANICO LIQUIDO TIPO F, CON TEMPERATURA REGULADA|5.2|true
3120|PEROXIDO ORGANICO SOLIDO TIPO F, CON TEMPERATURA REGULADA|5.2|true
3121|SOLIDO COMBURENTE QUE REACCIONA CON EL AGUA, N.E.P.|5.1|true
3122|LIQUIDO TOXICO, OXIDANTE, N.E.P.|6.1|true
3123|LIQUIDO TOXICO QUE REACCIONA CON EL AGUA, N.E.P.|6.1|true
3124|SOLIDO TOXICO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.|6.1|true
3125|SOLIDO TOXICO QUE REACCIONA CON EL AGUA, N.E.P|6.1|true
3126|SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, CORROSIVO, ORGANICO, N.E.P.|4.2|true
3127|SOLIDO QUE EXPERIMENTA CALENTAMIENTO, COMBURENTE, N.E.P.|4.2|true
3128|SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, TOXICO, ORGANICO, N.E.P.|4.2|true
3129|LIQUIDO QUE REACCIONA CON EL AGUA, CORROSIVO, N.E.P.|4.3|true
3130|LIQUIDO QUE REACCIONA CON EL AGUA, TOXICO, N.E.P.|4.3|true
3131|SOLIDO QUE REACCIONA CON EL AGUA, CORROSIVO, N.E.P.|4.3|true
3132|SOLIDO QUE REACCIONA CON EL AGUA, INFLAMABLE, N.E.P.|4.3|true
3133|SOLIDO QUE REACCIONA CON EL AGUA, N.E.P.|4.3|true
3134|SOLIDO QUE REACCIONA CON EL AGUA, TOXICO, N.E.P.|4.3|true
3135|SOLIDO QUE REACCIONA CON EL AGUA Y QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P|4.3|true
3136|TRIFLUOROMETANO LIQUIDO REFRIGERADO|2.2|true
3137|SOLIDO COMBURENTE, INFLAMABLE, N.E.P.|5.1|true
3138|MEZCLA LIQUIDA, REFRIGERADA, con no menos de 71,5% de etilen,  un máximo de 22.5% de acetileno y un máximo de 6% de propileno|2.1|true
3139|LIQUIDO OXIDANTE, N.E.P.|5.1|true
3140|ALCALOIDES LIQUIDOS N.E.P. o SALES DE ALCALOIDES LIQUIDAS N.E.P.|6.1|true
3141|ANTIMONIO, COMPUESTO INORGANICO LIQUIDO, N.E.P.|6.1|true
3142|DESINFECTANTE LIQUIDO, TOXICO, N.E.P.|6.1|true
3143|COLORANTE SOLIDO TOXICO, N.E.P. o MATERIA INTERMEDIA PARA COLORANTES, SOLIDA, TOXICOS, N.E.P.|6.1|true
3144|NICOTINA, COMPUESTO LIQUIDO N.E.P., o PREPARADO LIQUIDO A BASE  DE NICOTINA, N.E.P.|6.1|true
3145|ALQUILFENOLES LIQUIDOS, N.E.P. (incluidos los homólogos C2 a C12)|8|true
3146|COMPUESTO DE ORGANOESTAÑO SOLIDO, N.E.P.|6.1|true
3147|COLORANTE SOLIDO, CORROSIVO, N.E.P. o MATERIA INTERMEDIA PARA COLORANTE, SOLIDA, CORROSIVAS, N.E.P.|8|true
3148|LÍQUIDO QUE REACCIONA CON EL AGUA, N.E.P.|4.3|true
3149|PEROXIDO DE HIDROGENO Y ACIDO PEROXIACETICO, EN MEZCLA, con ácido(s), agua y un máximo de 5% de ácido peroxiacético, ESTABILIZADA|5.1|true
3150|DISPOSITIVOS PEQUEÑOS ACCIONADOS POR HIDROCARBUROS GASEOSOS o RECARGAS DE HIDROCARBUROS GASEOSOS PARA DISPOSITIVOS PEQUEÑOS, con dispositivo de descarga|2.1|true
3151|DIFENILOS POLIHALOGENADOS LIQUIDOS o TERFENILOS POLIHALOGENADOS LIQUIDOS|9|true
3152|DIFENILOS POLIHALOGENADOS SOLIDOS o TERFENILOS POLIHALOGENADOS SOLIDOS|9|true
3153|PERFLUORO (ETER METILVINIILICO)|2.1|true
3154|PERFLUORO (ETER ETILVINILICO)|2.1|true
3155|PENTACLOROFENOL|6.1|true
3156|GAS COMPRIMIDO, COMBURENTE, N.E.P.|2.2|true
3157|GAS LICUADO, COMBURENTE, N.E.P.|2.2|true
3158|GAS LICUADO, REFRIGERADO, N.E.P.|2.2|true
3159|1,1,1,2-TETRAFLUOROETANO (GAS REFRIGERANTE R 134ª)|2.2|true
3160|GAS LICUADO TOXICO, INFLAMABLE, N.E.P.|2.3|true
3161|GAS LICUADO INFLAMABLE, N.E.P.|2.1|true
3162|GAS LICUADO TOXICO N.E.P.|2.3|true
3163|GAS LICUADO, N.E.P.|2.2|true
3164|OBJETOS CON PRESION INTERIOR NEUMATICOS O HIDRAULICOS (que contienen gas ininflamable)|2.2|true
3165|DEPOSITO DE COMBUSTIBLE DE GRUPO MOTOR DE CIRCUITO HIDRAULICO DE AERONAVE (que contiene una mezcla de hidracina anhidra y metilhidrazina) (combustible M86)|3|true
3166|MOTOR DE COMBUSTION INTERNA O VEHICULO  PROPULSADO POR GAS INFLAMABLE o VEHICULO PROPULSADO POR LIQUIDO INFLAMABLE o MOTOR CON PILA DE COMBUSTIBLE PROPULSADO POR GAS INFLAMABLE o VEHICULO CON PILA DE COMBUSTIBLE PROPULSADO POR LIQUIDO INFLAMABLE|9|true
3167|MUESTRAS DE GAS INFLAMABLE,  A PRESION NORMAL, N.E.P.,  que no sea  líquido refrigerado|2.1|true
3168|MUESTRAS DE GAS TOXICO INFLAMABLE,  A PRESION NORMAL, N.E.P.,  que no sea  líquido refrigerado|2.3|true
3169|MUESTRAS DE GAS TOXICO, A PRESION NORMAL, N.E.P.,  que no sea  líquido refrigerado|2.3|true
3170|SUBPRODUCTOS DE LA FUNDICION DEL  ALUMINIO O SUBPRODUCTOS DE LA REFUNDICION DEL ALUMINIO|4.3|true
3171|VEHICULO ACCIONADO POR BATERIA  O APARATO ACCIONADO POR BATERIA|9|true
3172|TOXINAS EXTRAIDAS DE UN MEDIO VIVO, LIQUIDAS, N.E.P.|6.1|true
3174|DISULFURO DE TITANIO|4.2|true
3175|SOLIDO QUE CONTIENE LIQUIDO INFLAMABLE, N.E.P.|4.1|true
3176|SOLIDO INFLAMABLE ORGANICO FUNDIDO N.E.P.|4.1|true
3178|SOLIDO INFLAMABLE INORGANICO, N.E.P.|4.1|true
3179|SOLIDO INFLAMABLE, INORGANICO TOXICO, N.E.P.|4.1|true
3180|SOLIDO INFLAMABLE, INORGANICO CORROSIVO, N.E.P.|4.1|true
3181|SALES METALICAS DE COMPUESTOS ORGANICOS, INFLAMABLES, N.E.P.|4.1|true
3182|HIDRUROS METALICOS INFLAMABLES, N.E.P.|4.1|true
3183|LIQUIDO ORGANICO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.|4.2|true
3184|LIQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, TOXICO, ORGANICO N.E.P|4.2|true
3185|LIQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, CORROSIVO, ORGANICO N.E.P.|4.2|true
3186|LIQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, INORGANICO, N.E.P.|4.2|true
3187|LIQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, TOXICO, INORGANICO N.E.P.|4.2|true
3188|LIQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, CORROSIVO, INORGANICO N.E.P.|4.2|true
3189|POLVO METALICO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.|4.2|true
3190|SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, INORGANICO, N.E.P.|4.2|true
3191|SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, TOXICO, INORGANICO, N.E.P.|4.2|true
3192|SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, CORROSIVO, INORGANICO, N.E.P.|4.2|true
3194|LIQUIDO PIROFORICO INORGANICO N.E.P.|4.2|true
3200|SOLIDO PIROFORICO INORGANICO N.E.P.|4.2|true
3205|ALCOHOLATOS DE METALES ALCALINOTERREOS, N.E.P.|4.2|true
3206|ALCOHOLATOS DE METALES ALCALINOS QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, CORROSIVOS, N.E.P.|4.2|true
3208|SUBSTANCIA METALICA QUE REACCIONA CON EL AGUA, N.E.P.|4.3|true
3209|SUBSTANCIA METALICA QUE REACCIONA CON EL AGUA Y QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.|4.3|true
3210|CLORATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.|5.1|true
3211|PERCLORATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.|5.1|true
3212|HIPOCLORITOS INORGANICOS, N.E.P.|5.1|true
3213|BROMATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.|5.1|true
3214|PERMANGANATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.|5.1|true
3215|PERSULFATOS INORGANICOS, N.E.P.|5.1|true
3216|PERSULFATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.|5.1|true
3218|NITRATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.|5.1|true
3219|NITRITOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.|5.1|true
3220|PENTAFLUOROETANO (GAS REFRIGERANTE R125)|2.2|true
3221|LIQUIDO DE REACCION ESPONTANEA TIPO B|4.1|true
3222|SOLIDO DE REACCION ESPONTANEA TIPO B|4.1|true
3223|LIQUIDO DE REACCION ESPONTANEA TIPO C|4.1|true
3224|SOLIDO DE REACCION ESPONTANEA TIPO C|4.1|true
3225|LIQUIDO DE REACCION ESPONTANEA TIPO D|4.1|true
3226|SOLIDO DE REACCION ESPONTANEA TIPO D|4.1|true
3227|LIQUIDO DE REACCION ESPONTANEA TIPO E|4.1|true
3228|SOLIDO DE REACCION ESPONTANEA TIPO E|4.1|true
3229|LIQUIDO DE REACCION ESPONTANEA TIPO F|4.1|true
3230|SOLIDO DE REACCION ESPONTANEA TIPO F|4.1|true
3231|LIQUIDO DE REACCION ESPONTANEA TIPO B, CON TEMPERATURA REGULADA|4.1|true
3232|SOLIDO DE REACCION ESPONTANEA TIPO B, CON TEMPERATURA REGULADA|4.1|true
3233|LIQUIDO DE REACCION ESPONTANEA TIPO C, CON TEMPERATURA REGULADA|4.1|true
3234|SOLIDO DE REACCION ESPONTANEA TIPO C, CON TEMPERATURA REGULADA|4.1|true
3235|LIQUIDO DE REACCION ESPONTANEA TIPO D, CON TEMPERATURA REGULADA|4.1|true
3236|SOLIDO DE REACCION ESPONTANEA TIPO D, CON TEMPERATURA REGULADA|4.1|true
3237|LIQUIDO DE REACCION ESPONTANEA TIPO E, CON TEMPERATURA REGULADA|4.1|true
3238|SOLIDO DE REACCION ESPONTANEA TIPO E, CON TEMPERATURA REGULADA|4.1|true
3239|LIQUIDO DE REACCION ESPONTANEA TIPO F, CON TEMPERATURA REGULADA|4.1|true
3240|SOLIDO DE REACCION ESPONTANEA TIPO F, CON TEMPERATURA REGULADA|4.1|true
3241|2-BROMO-2-NITROPROPANO-1,3-DIOL|4.1|true
3242|AZODICARBONAMIDA|4.1|true
3243|SOLIDOS QUE CONTIENEN LIQUIDO TOXICO, N.E.P.|6.1|true
3244|SOLIDOS QUE CONTIENEN LIQUIDO CORROSIVO, N.E.P.|8|true
3245|MICROORGANISMOS MODIFICADOS GENETICAMENTE u ORGANISMOS MODIFICADOS GENETICAMENTE|9|true
3246|CLORURO DE METANOSULFONILO|6.1|true
3247|PEROXOBORATO DE SODIO ANHIDRO|5.1|true
3248|MEDICAMENTO LIQUIDO, INFLAMABLE, TOXICO, N.E.P.|3|true
3249|MEDICAMENTO SOLIDO, TOXICO, N.E.P.|6.1|true
3250|ACIDO CLOROACETICO FUNDIDO|6.1|true
3251|MONONITRATO-5-DE ISOSORBIDA|4.1|true
3252|DIFLUOROMETANO (GAS REFRIGERANTE R32)|2.1|true
3253|TRIOXOSILICATO DE DISODIO|8|true
3254|TRIBUTILFOSFANO|4.2|true
3255|HIPOCLORITO DE terc-BUTIL|4.2|true
3256|LIQUIDO A TEMPERTURA ELEVADA, INFLAMABLE, N.E.P., de punto de inflamación superior a 60°C a una temperatura igual o superior al punto de inflamación|3|true
3257|LIQUIDO A TEMPERATURA ELEVADA, N.E.P., a una temperatura igual o superior a 100°C e inferior a su punto de inflamación (incluidos los metales fundidos, las sales fundidas, etc.)|9|true
3258|SOLIDO A TEMPERATURA ELEVADA, N.E.P., a una temperatura igual o superior a 240°C|9|true
3259|AMINAS SOLIDAS, CORROSIVAS, N.E.P., o POLIAMINAS SOLIDAS, CORROSIVAS, N.E.P.|8|true
3260|SOLIDO CORROSIVO, ACIDO, INORGANICO, N.E.P.|8|true
3261|SOLIDO CORROSIVO, ACIDO, ORGANICO, N.E.P.|8|true
3262|SOLIDO CORROSIVO, BASICO, INORGANICO, N.E.P.|8|true
3263|SOLIDO CORROSIVO, BASICO, ORGANICO, N.E.P.|8|true
3264|LIQUIDO CORROSIVO, ACIDO, INORGANICO, N.E.P.|8|true
3265|LIQUIDO CORROSIVO, ACIDO, ORGANICO, N.E.P.|8|true
3266|LIQUIDO CORROSIVO, BASICO, INORGANICO, N.E.P.|8|true
3267|LIQUIDO CORROSIVO, BASICO, ORGANICO, N.E.P.|8|true
3268|INFLADORES DE BOLSAS NEUMÁTICAS O MÓDULOS DE BOLSAS NEUMÁTICAS O PRETENSORES DE CINTURONES DE SEGURIDAD|9|true
3269|BOLSA  PARA RESINA POLIESTERICA|3|true
